Date,fii_purchase,fii_sales,fii_net,DII Purchase,DII Sales,DII Net
2013-06-24,2344.26,3897.24,-1552.98,1897.71,966.6,931.11
2013-06-21,2796.9,4565.5,-1768.6,2167.16,970.51,1196.65
2013-06-20,2283.48,4377.54,-2094.06,2605.19,1272.69,1332.5
2013-06-19,1984.88,2529.84,-544.96,1171.53,755.71,415.82
2013-06-18,1784.15,2381.53,-597.38,1246.13,663.48,582.65
2013-06-17,1693.88,1858.98,-165.1,1123.21,761.68,361.53
2013-06-14,3390.93,3696.61,-305.68,1648.51,737.89,910.62
2013-06-13,2460.85,3018.91,-558.06,1691.25,977.48,713.77
2013-06-12,2511.04,3571.21,-1060.17,1788.65,1070.76,717.89
2013-06-11,2612.89,3498.74,-885.85,1754.63,1441.21,313.42
2013-06-10,2229.24,2343.24,-114,764.93,834.68,-69.75
2013-06-07,2444.08,2286.18,157.9,980.79,808.09,172.7
2013-06-06,2088.43,2358.9,-270.47,1033.05,734.97,298.08
2013-06-05,2305.86,2217.37,88.49,790.34,890.09,-99.75
2013-06-04,2434.43,2349.64,84.79,802.98,1019.43,-216.45
2013-06-03,2467.79,2554.46,-86.67,970.34,1042.15,-71.81
2013-05-31,5403.98,5908,-504.02,1444.31,1241.2,203.11
2013-05-30,5826.88,5039.41,787.47,1070.88,1386.74,-315.86
2013-05-29,2995.56,2351.75,643.81,620.84,928.96,-308.12
2013-05-28,2851.06,2139.94,711.12,708.9,1216.72,-507.82
2013-05-27,2525.75,2119.72,406.03,696.51,1212.9,-516.39
2013-05-24,2337.08,2575.64,-238.56,1080.3,1213.09,-132.79
2013-05-23,3783.2,3466.97,316.23,1162.23,1700.98,-538.75
2013-05-22,2733.2,2193.01,540.19,554.13,1527.28,-973.15
2013-05-21,2837.79,2158.35,679.44,686.14,1552.84,-866.7
2013-05-20,3043.41,2290.04,753.37,1011.53,1775.85,-764.32
2013-05-17,3140.1,2272.17,867.93,999.2,1715.89,-716.69
2013-05-16,3892.2,2821.88,1070.32,1298.93,1689.35,-390.42
2013-05-15,4362.4,2715.45,1646.95,1244.05,1991.16,-747.11
2013-05-14,2276.29,1855.3,420.99,552.49,965.15,-412.66
2013-05-13,1872.3,1628.21,244.09,651.09,1105.91,-454.82
2013-05-10,2395.67,1851.56,544.11,755.87,1258.19,-502.32
2013-05-09,2249.43,1586.55,662.88,736.23,1212.92,-476.69
2013-05-08,3036.88,2059.89,976.99,782.24,1451.32,-669.08
2013-05-07,3021.82,2366.61,655.21,744.18,1473.35,-729.17
2013-05-06,2402.72,1505.26,897.46,622.05,1162.88,-540.83
2013-05-03,2903.75,1949.8,953.95,886.12,1678.9,-792.78
2013-05-02,4608.1,3178.16,1429.94,1115.58,2014.65,-899.07
2013-04-30,3692.7,2815.77,876.93,1119.32,1466.49,-347.17
2013-04-29,2855.4,2235.02,620.38,1014.58,1380.78,-366.2
2013-04-26,3337.36,3112.61,224.75,1034.39,1412.17,-377.78
2013-04-25,6226.62,4776.92,1449.7,1054.58,2324.01,-1269.43
2013-04-23,2375.76,2149.55,226.21,587.25,1115.54,-528.29
2013-04-22,3656.18,2740.36,915.82,1025.65,1468.19,-442.54
2013-04-18,3633.75,2693.68,940.07,953.71,1358.93,-405.22
2013-04-17,3714.78,3508.1,206.68,1043.55,1304.48,-260.93
2013-04-16,3095.66,2503.91,591.75,792.91,997.8,-204.89
2013-04-12,2858.2,2886.79,-28.59,795.91,1107.83,-311.92
2013-04-11,3395.11,3358.48,36.63,659.02,601.31,57.71
2013-04-10,2822.16,2781.94,40.22,841.82,644.53,197.29
2013-04-09,2080.02,2744.92,-664.9,1628.17,640.36,987.81
2013-04-08,1546.88,1710.83,-163.95,777.09,564.37,212.72
2013-04-05,2018.73,2221.92,-203.19,963.91,942.44,21.47
2013-04-04,1942.7,2268.91,-326.21,921.28,856.55,64.73
2013-04-03,2353.92,2722.31,-368.39,830.24,792.51,37.73
2013-04-02,1979.52,2024.93,-45.41,780.97,575.17,205.8
2013-04-01,1854.41,1541.34,313.07,467.94,737.1,-269.16
2013-03-28,5973.44,5399.57,573.87,1477,1823.12,-346.12
2013-03-26,2898.54,2360.27,538.27,928.57,1052.78,-124.21
2013-03-25,3366.18,2648.29,717.89,1089.57,1515.18,-425.61
2013-03-22,2931.55,2945.75,-14.2,1053.27,1188.84,-135.57
2013-03-21,3469.45,3101.14,368.31,1249.68,1279.76,-30.08
2013-03-20,3323.53,3560.25,-236.72,1225.37,1582.3,-356.93
2013-03-19,3881.39,3818.76,62.63,1481.04,1409.66,71.38
2013-03-18,2697.35,2191.35,506,615.21,1075.1,-459.89
2013-03-15,4384.65,3365.72,1018.93,1048.84,1633.32,-584.48
2013-03-14,3261.11,2654,607.11,893.79,1722.98,-829.19
2013-03-13,2508.12,2204.29,303.83,687.28,1121.66,-434.38
2013-03-12,2740.66,2007.41,733.25,625.67,1503.05,-877.38
2013-03-11,3240.64,2252.42,988.22,830.63,1617.21,-786.58
2013-03-08,3442.45,2158.87,1283.58,868.5,1705.08,-836.58
2013-03-07,3197.69,2567.22,630.47,713.69,1428.8,-715.11
2013-03-06,3505.68,2981.63,524.05,938.92,1538.91,-599.99
2013-03-05,3439.84,3219.05,220.79,1164.08,1408.88,-244.8
2013-03-04,3422.48,3452.58,-30.1,958.88,1069.96,-111.08
2013-03-01,3876.99,3250.1,626.89,1251.36,1297.21,-45.85
2013-02-28,7216,8533.79,-1317.79,2491.7,2073.76,417.94
2013-02-27,3666.18,3559.82,106.36,1225.26,1200.56,24.7
2013-02-26,3150.24,3075.56,74.68,1213.8,1374.41,-160.61
2013-02-25,2527.79,2281.08,246.71,820.75,982.72,-161.97
2013-02-22,2864.02,2583.72,280.3,937.21,1289.19,-351.98
2013-02-21,4529.02,3315.45,1213.57,1304.63,1533.41,-228.78
2013-02-20,3129.51,2695.92,433.59,597.13,1188.31,-591.18
2013-02-19,1641.18,1822.75,-181.57,510.75,486.08,24.67
2013-02-18,2159.61,2016.7,142.91,668.48,779.03,-110.55
2013-02-15,2738.61,2491.31,247.3,797.63,1043.61,-245.98
2013-02-14,3365.04,3043.78,321.26,1214.65,1463.64,-248.99
2013-02-13,3209.04,2408.73,800.31,966.34,1256.03,-289.69
2013-02-12,2528.32,1924.16,604.16,814.97,1227.12,-412.15
2013-02-11,3630.49,2634.66,995.83,668.09,1608.99,-940.9
2013-02-08,4385.02,2894.2,1490.82,953.3,1662.66,-709.36
2013-02-07,3121.19,2294.05,827.14,827.75,1817.48,-989.73
2013-02-06,4047.23,2909.27,1137.96,800.41,2024.48,-1224.07
2013-02-05,3256.71,2767.44,489.27,817.08,1756,-938.92
2013-02-04,3489.13,2632.19,856.94,746.78,1339.11,-592.33
2013-02-01,3325.94,2562.66,763.28,772.15,1860.77,-1088.62
2013-01-31,5426.07,4467.14,958.93,1456.11,2319.71,-863.6
2013-01-30,3802.74,2896.38,906.36,1083.02,2178.84,-1095.82
2013-01-29,4389.51,3489.68,899.83,1157.83,2096.54,-938.71
2013-01-28,3277.03,2493.47,783.56,938.84,1803.06,-864.22
2013-01-25,3789,3202.13,586.87,779.57,1111.49,-331.92
2013-01-24,4522.58,3496.26,1026.32,1198.24,1950.5,-752.26
2013-01-23,3525.59,2722.97,802.62,952.28,1804.61,-852.33
2013-01-22,3514.55,2468.15,1046.4,1002.79,1858.14,-855.35
2013-01-21,3434.62,2591.66,842.96,1014.43,1904.6,-890.17
2013-01-18,4327.82,3162.13,1165.69,1664.39,2632,-967.61
2013-01-17,3604.1,3039.9,564.2,1423.52,1943.3,-519.78
2013-01-16,3496.14,2466.64,1029.5,1095.85,1787.61,-691.76
2013-01-15,3565.73,2488.18,1077.55,1339.33,2095.17,-755.84
2013-01-14,3363.98,2752.88,611.1,1100.39,2310.94,-1210.55
2013-01-11,3507.98,2682.81,825.17,1363.88,1879.95,-516.07
2013-01-09,3784.62,2935.67,848.95,1111.15,1629.45,-518.3
2013-01-08,3177.07,2289.69,887.38,735.4,1763.52,-1028.12
2013-01-04,3187.89,2023.48,1164.41,1148.55,1973.95,-825.4
2013-01-03,3089.48,1692.11,1397.37,996.46,1902.42,-905.96
2013-01-02,2341.67,1234.01,1107.66,1271.09,1688.5,-417.41
2013-01-01,885.51,220.46,665.05,857.63,1263.77,-406.14
2012-12-31,1578.97,752.63,826.34,911.94,1112.91,-200.97
2012-12-28,2685.09,1851.69,833.4,773.1,1303.45,-530.35
2012-12-27,3731.45,3864.13,-132.68,1287.65,1154.88,132.77
2012-12-26,2035.17,1291.38,743.79,768.47,1069.32,-300.85
2012-12-24,1631.39,1171.72,459.67,542.53,780.79,-238.26
2012-12-21,2691.09,2575.74,115.35,1426.05,1167.84,258.21
2012-12-20,2819.74,2352.99,466.75,956.37,1400.39,-444.02
2012-12-19,4483.24,3238.28,1244.96,1016.32,1385.38,-369.06
2012-12-18,3343.85,2421.48,922.37,1165.96,1657.08,-491.12
2012-12-17,3551.68,2665,886.68,853.94,1544.27,-690.33
2012-12-14,2666.6,2092.22,574.38,888.98,1401.41,-512.43
2012-12-13,3668.94,2412.37,1256.57,890.42,1556.09,-665.67
2012-12-12,4380.29,3427.54,952.75,993.2,1358.27,-365.07
2012-12-11,3605.68,2295.8,1309.88,860.59,1888.93,-1028.34
2012-12-10,2561.71,1863.48,698.23,678.91,1265.49,-586.58
2012-12-07,2854.32,2206.27,648.05,1034.47,1832.95,-798.48
2012-12-06,2855.57,2017.43,838.14,1029.28,1692.02,-662.74
2012-12-05,2819.35,1940.78,878.57,1158.06,1797.84,-639.78
2012-12-04,2371.34,1831.39,539.95,1062.21,1496.31,-434.1
2012-12-03,1955.34,1652,303.34,1087.32,1423.26,-335.94
2012-11-30,8357.27,6745.84,1611.43,1455.74,2254.37,-798.63
2012-11-29,7345.23,5765.26,1579.97,1332.51,2228.73,-896.22
2012-11-26,1546.55,1383.41,163.14,600.01,795.67,-195.66
2012-11-23,1736.16,1369.79,366.37,532.64,716.91,-184.27
2012-11-22,1577.55,1462.79,114.76,674.13,838.13,-164
2012-11-21,2070.57,1887.98,182.59,756.42,889.5,-133.08
2012-11-20,2377.81,2234.43,143.38,769.65,781.18,-11.53
2012-11-19,1738.25,1739.77,-1.52,766.47,1269.07,-502.6
2012-11-16,2992.05,2482.34,509.71,919.18,1293.9,-374.72
2012-11-15,3742.91,3696.46,46.45,784.95,1166.62,-381.67
2012-11-13,120.16,138.25,-18.09,50.48,31.41,19.07
2012-11-12,3922.47,3692.74,229.73,909.41,1030.73,-121.32
2012-11-08,2053.35,1792.14,261.21,901.63,817.05,84.58
2012-11-07,2384.38,1655.93,728.45,1115.36,1312.31,-196.95
2012-11-05,1363.47,989.54,373.93,577.07,921.49,-344.42
2012-10-31,2194.02,1945.54,248.48,1038.05,1135.9,-97.85
2012-10-30,1448.83,1640.36,-191.53,1265.79,1297.63,-31.84
2012-10-29,1563.31,1639.88,-76.57,839.42,849.17,-9.75
2012-10-26,1612.59,1811.43,-198.84,854.24,944.17,-89.93
2012-10-25,4724.36,5275.7,-551.34,1061.26,1026.53,34.73
2012-10-23,2211.1,1958.7,252.4,658.04,956.93,-298.89
2012-10-22,1882.71,1641.03,241.68,741.38,879.27,-137.89
2012-10-18,2336.35,2405.22,-68.87,1208.96,1393.52,-184.56
2012-10-17,2176.6,2141.06,35.54,893.12,1141.52,-248.4
2012-10-16,1993.26,2197.45,-204.19,1342.58,747.19,595.39
2012-10-15,1273.02,1252.86,20.16,657.04,742.56,-85.52
2012-10-12,2292.36,2091.2,201.16,1172.31,984.02,188.29
2012-10-11,3429.18,2386.17,1043.01,987.53,1560.85,-573.32
2012-10-10,2079.28,1671.68,407.6,733.42,1129.78,-396.36
2012-10-09,2327.01,1713.03,613.98,697.69,1128.29,-430.6
2012-10-08,2979.06,2415.22,563.84,820.42,1599.03,-778.61
2012-10-05,6806.29,2454.3,4351.99,1439.55,1628.65,-189.1
2012-10-04,3245.74,2301.21,944.53,1327.64,2146.2,-818.56
2012-10-03,3626.4,3024.01,602.39,1048.51,1716.65,-668.14
2012-10-01,2104.6,1897.09,207.51,866.81,1341.01,-474.2
2012-09-28,3987.75,2757.4,1230.35,1412.26,2091.32,-679.06
2012-09-27,5509.53,5109.79,399.74,1496.19,1944.06,-447.87
2012-09-26,3601,2912.51,688.49,1315.8,2011.7,-695.9
2012-09-25,8586,2740.42,5845.58,1058.36,2432.47,-1374.11
2012-09-24,4500.86,2905.14,1595.72,1366.46,2522.91,-1156.45
2012-09-21,6806.02,4478.2,2327.82,1758.29,2885.57,-1127.28
2012-09-20,3187.08,3260.75,-73.67,1136.67,1467.78,-331.11
2012-09-18,3764.11,2714.94,1049.17,1506.03,2176.75,-670.72
2012-09-17,5889.33,3637.16,2252.17,2248.96,3086.68,-837.72
2012-09-14,5355.25,2521.53,2833.72,1818.41,2506.41,-688
2012-09-13,2001.61,1640.13,361.48,851.95,1008,-156.05
2012-09-12,1912.55,1461.36,451.19,1179.45,1235.21,-55.76
2012-09-11,1735.72,1312.13,423.59,711.27,1077.07,-365.8
2012-09-10,2033.66,1340.93,692.73,665.1,983.42,-318.32
2012-09-07,2634.02,2131.84,502.18,1423.49,1205.2,218.29
2012-09-06,1845.81,1679.23,166.58,887.06,920.82,-33.76
2012-09-05,2135.61,2324.26,-188.65,910.44,1076.72,-166.28
2012-09-04,1634.31,1329.9,304.41,702.67,808.27,-105.6
2012-09-03,1669.48,1724.27,-54.79,682.27,842.97,-160.7
2012-08-31,3084.38,3295.46,-211.08,1114.32,1286.86,-172.54
2012-08-30,5167.92,2861.82,2306.1,1836.46,1508.35,328.11
2012-08-29,2044.28,1900.98,143.3,850.84,1090.64,-239.8
2012-08-28,2006.02,1912.93,93.09,965.1,1279.49,-314.39
2012-08-27,1507.35,1306.96,200.39,520.7,1021.42,-500.72
2012-08-24,2068.49,1842.43,226.06,806.33,1163.01,-356.68
2012-08-23,2473.72,2161.93,311.79,929.59,1090.69,-161.1
2012-08-22,1554.76,1458.12,96.64,809.99,1040.13,-230.14
2012-08-21,2220.91,2079.54,141.37,1022.73,1164.37,-141.64
2012-08-17,2169.11,1860.89,308.22,1044.55,1004.36,40.19
2012-08-16,2447.9,2352.89,95.01,1259.33,1034.03,225.3
2012-08-13,2020.01,1680.25,339.76,701.28,877.62,-176.34
2012-08-10,2373.23,2290.07,83.16,786.3,1322.99,-536.69
2012-08-09,2272.94,1935.8,337.14,989.78,1744.18,-754.4
2012-08-08,2751.6,1637.39,1114.21,928.83,1723.53,-794.7
2012-08-07,2455.56,1639.61,815.95,1234.5,1179.26,55.24
2012-08-06,1738.14,1182.41,555.73,876.85,881.08,-4.23
2012-08-03,1508.84,1300.15,208.69,804.26,1238.91,-434.65
2012-08-02,1653.63,1513.5,140.13,838.34,904.82,-66.48
2012-08-01,2014.83,1573.38,441.45,813.64,986.61,-172.97
2012-07-31,2940.75,2060.79,879.96,827.81,1321.29,-493.48
2012-07-30,2446.4,1517.45,928.95,882.49,1116.21,-233.72
2012-07-27,2812.53,2248.81,563.72,881.56,1136,-254.44
2012-07-26,2831.49,4012.19,-1180.7,1634.25,1211.55,422.7
2012-07-25,1760.39,2132.6,-372.21,1012.3,1022.77,-10.47
2012-07-24,1547.31,1800.22,-252.91,1091.62,1052.39,39.23
2012-07-23,1530.54,1421.37,109.17,701.25,1055,-353.75
2012-07-20,1691.17,1513.06,178.11,804.38,868.78,-64.4
2012-07-19,2021.6,1895.82,125.78,924.56,1153.4,-228.84
2012-07-18,2259.49,1983.09,276.4,821.88,987.63,-165.75
2012-07-17,2088.27,1613.32,474.95,777.45,1043.66,-266.21
2012-07-16,1639.72,1382.55,257.17,683.29,723.88,-40.59
2012-07-13,1957.01,1675.88,281.13,611.04,981.45,-370.41
2012-07-12,2470.46,2201.92,268.54,841.76,1379.74,-537.98
2012-07-11,2365.04,2280.62,84.42,759.44,1116.29,-356.85
2012-07-10,2170.26,1563.72,606.54,830.16,1318.49,-488.33
2012-07-09,1598.62,1345.64,252.98,627.55,915.2,-287.65
2012-07-06,1915.84,1344.07,571.77,859.8,1083.27,-223.47
2012-07-05,2659.08,2229.86,429.22,995.17,1198.2,-203.03
2012-07-04,2135.3,1896.11,239.19,1185.24,1347.01,-161.77
2012-07-03,2233.64,1643.93,589.71,715.98,1259.95,-543.97
2012-07-02,2104.11,1513.05,591.06,783.2,1230.69,-447.49
2012-06-29,4747.12,1700.36,3046.76,1532.57,1783.28,-250.71
2012-06-28,3805.31,4917.94,-1112.63,1858.24,1085.87,772.37
2012-06-27,1914.47,1828.38,86.09,709.31,724.38,-15.07
2012-06-26,1471.53,1458.5,13.03,625.14,980.19,-355.05
2012-06-25,1404.14,1251.04,153.1,773.18,747,26.18
2012-06-22,1310.71,1484.93,-174.22,884.49,885.76,-1.27
2012-06-21,1971.61,1852.03,119.58,1013.08,969.52,43.56
2012-06-19,1668.25,1761.55,-93.3,725.48,1004.18,-278.7
2012-06-18,1698.62,1286.21,412.41,895.55,958.91,-63.36
2012-06-15,2515.79,2176.79,339,801.7,922.37,-120.67
2012-06-14,1254.35,1149.27,105.08,655.4,938.23,-282.83
2012-06-13,1868.63,1650.95,217.68,918.99,842.12,76.87
2012-06-12,1423.32,1479.92,-56.6,868.66,922.87,-54.21
2012-06-11,1596.61,1466.23,130.38,739.49,954.15,-214.66
2012-06-08,1779.5,1577.49,202.01,716.51,797.99,-81.48
2012-06-07,2737.99,2062.51,675.48,939.25,972.99,-33.74
2012-06-06,3310.26,3041.05,269.21,1411.75,922.61,489.14
2012-06-05,1193.74,1874.6,-680.86,1400.18,605.53,794.65
2012-06-04,1492.85,2129.99,-637.14,1102.98,656.75,446.23
2012-06-01,1791.48,2011.86,-220.38,865.54,660.04,205.5
2012-05-31,6379.64,7045.4,-665.76,1323.22,1589.6,-266.38
2012-05-30,2192.44,2203.18,-10.74,558.13,740.74,-182.61
2012-05-29,1539.21,1448.71,90.5,727.89,927.29,-199.4
2012-05-28,1233.83,1124.95,108.88,664.38,496.68,167.7
2012-05-25,1001.53,1625.29,-623.76,927.63,492.98,434.65
2012-05-24,1633.59,1739.32,-105.73,732.16,602.14,130.02
2012-05-23,1534.16,1895.23,-361.07,780.79,612.3,168.49
2012-05-22,1611.91,1895.25,-283.34,927.65,720.05,207.6
2012-05-21,1334.72,1414.31,-79.59,662.44,513.24,149.2
2012-05-18,1672.69,1921.62,-248.93,1021.59,872.65,148.94
2012-05-17,2289.29,2298.96,-9.67,955.33,701.18,254.15
2012-05-16,2239.47,2786.32,-546.85,1415.78,1243.95,171.83
2012-05-15,1824.1,2008.38,-184.28,924.29,1007.14,-82.85
2012-05-14,2080.58,1725.48,355.1,850.14,995.19,-145.05
2012-05-11,1525.07,1366.51,158.56,813.02,1056.31,-243.29
2012-05-10,1916.25,1598.83,317.42,1046.05,1189.58,-143.53
2012-05-09,2202.18,2578.52,-376.34,1222.15,1059.78,162.37
2012-05-08,1905.58,2304.56,-398.98,1177.65,920.05,257.6
2012-05-07,2162.56,2793.37,-630.81,1327.64,1053.87,273.77
2012-05-04,3419.72,2991.8,427.92,1118.42,1398.53,-280.11
2012-05-03,2361.49,2287.75,73.74,791.09,1138.09,-347
2012-05-02,2241.7,2004.23,237.47,939.25,868.13,71.12
2012-04-30,2100.62,1621.09,479.53,668.05,914.86,-246.81
2012-04-27,2078.31,2454.53,-376.22,967.17,824.61,142.56
2012-04-26,3356.74,3732.82,-376.08,1491.42,1427.93,63.49
2012-04-25,2176.64,2517.48,-340.84,911.18,870.48,40.7
2012-04-24,2158.43,3019.21,-860.78,1462.54,1043.46,419.08
2012-04-23,1351.7,1759.19,-407.49,1206.48,754.78,451.7
2012-04-20,1729.83,1415.79,314.04,1059.95,925.21,134.74
2012-04-19,1866.75,1969.21,-102.46,936.84,835.84,101
2012-04-18,2478,2256.37,221.63,988.09,950.21,37.88
2012-04-17,2403.64,1962.49,441.15,964.09,1177.3,-213.21
2012-04-16,1341.24,1850.67,-509.43,932.45,714.22,218.23
2012-04-13,2634.23,2496.98,137.25,1329.61,1809.29,-479.68
2012-04-12,2030.33,1894.35,135.98,1087.74,850.34,237.4
2012-04-11,1890.35,2336.12,-445.77,943.15,1025.39,-82.24
2012-04-10,1864.42,2193.09,-328.67,790.4,980.58,-190.18
2012-04-09,1075.5,1344.93,-269.43,586.69,692.51,-105.82
2012-04-04,1330.46,1284.64,45.82,839.54,712.84,126.7
2012-04-03,1995.03,1662.56,332.47,1096.77,896.49,200.28
2012-04-02,1861.47,1615.53,245.94,770.91,843.72,-72.81
2012-03-30,5112.7,4150.05,962.65,1096.07,1263.39,-167.32
2012-03-29,3954.15,5287,-1332.85,1408,1108.33,299.67
2012-03-28,2863.56,3011.62,-148.06,895.94,822.91,73.03
2012-03-27,3009.32,2966.33,42.99,1039.42,1329.47,-290.05
2012-03-26,3998.36,4133.65,-135.29,775.03,975.97,-200.94
2012-03-23,2310.91,2301.45,9.46,689.22,502.41,186.81
2012-03-22,2643.39,2396.83,246.56,1118.38,1251.51,-133.13
2012-03-21,3488.6,2865.96,622.64,956.01,1249.71,-293.7
2012-03-20,2110.5,1999.41,111.09,994.5,1114.85,-120.35
2012-03-19,2387.61,2226.74,160.87,1111.51,1407.49,-295.98
2012-03-16,3490.69,2607.11,883.58,1201.53,1971.92,-770.39
2012-03-15,2375.95,2219.93,156.02,809.83,1199,-389.17
2012-03-14,3813.19,2153.91,1659.28,1285.06,2142.17,-857.11
2012-03-13,2758.88,1886.2,872.68,943.46,1377.2,-433.74
2012-03-12,4375.76,3077.12,1298.64,1121.41,918.09,203.32
2012-03-09,4039.93,2755.28,1284.65,1106.66,1119.56,-12.9
2012-03-07,2240.41,2745,-504.59,984.58,1114.49,-129.91
2012-03-06,2629.95,2871.17,-241.22,1238.12,1058.21,179.91
2012-03-05,1867.04,1741.54,125.5,827.42,1085.75,-258.33
2012-03-02,2395,1816.35,578.65,994.28,1064.76,-70.48
2012-03-01,2133.21,2259.73,-126.52,998.54,1008.51,-9.97
2012-02-29,3666.24,3086.61,579.63,1113.77,1544.84,-431.07
2012-02-28,2937.55,2209.96,727.59,1283.87,1871.08,-587.21
2012-02-27,2957.94,2628.85,329.09,1206.72,1905.86,-699.14
2012-02-24,11138.59,2183.29,8955.3,1055.99,1892.7,-836.71
2012-02-23,4069.92,3965.37,104.55,1453.7,2094.63,-640.93
2012-02-22,4033.4,3203.77,829.63,1215.07,2547.97,-1332.9
2012-02-21,4091.84,2691.67,1400.17,1233.78,2477.93,-1244.15
2012-02-17,4126.95,3590.46,536.49,2419.64,2642.71,-223.07
2012-02-16,3251.56,3067.25,184.31,1383.42,1773.74,-390.32
2012-02-14,2955.58,1925.46,1030.12,1109.31,1517.95,-408.64
2012-02-13,2600.01,2130.24,469.77,832.72,1430.03,-597.31
2012-02-10,2672.61,2476.49,196.12,1335.59,1384.89,-49.3
2012-02-09,3985.22,2784.56,1200.66,964.39,2001.97,-1037.58
2012-02-08,4402.73,4018.49,384.24,1512.31,1936.77,-424.46
2012-02-07,2898.03,2279.19,618.84,916.16,1770.62,-854.46
2012-02-06,3512.46,2514.52,997.94,1378.21,1561.33,-183.12
2012-02-03,3193.37,2119.16,1074.21,1016.04,1931.62,-915.58
2012-02-02,5157.5,3216.27,1941.23,1488.05,2141.19,-653.14
2012-02-01,4997.28,3320.79,1676.49,1734.93,1767.22,-32.29
2012-01-31,3460.78,2836.68,624.1,1299.94,1541.2,-241.26
2012-01-30,2575.35,2777.06,-201.71,772.39,1306.08,-533.69
2012-01-27,4093.99,2853.83,1240.16,1036.66,1745.12,-708.46
2012-01-25,3920.65,2773.64,1147.01,1162.31,1874.31,-712
2012-01-24,3011.11,2209.82,801.29,1391.98,1654.63,-262.65
2012-01-23,1579.16,1637.96,-58.8,873.05,1311.53,-438.48
2012-01-20,3509.75,2689.91,819.84,1221.68,1836.47,-614.79
2012-01-19,2796.26,2170.12,626.14,1087.26,1333.85,-246.59
2012-01-18,3008.08,2132.23,875.85,884.51,1474.78,-590.27
2012-01-17,2963.72,1937.97,1025.75,1292.91,1722.14,-429.23
2012-01-16,1980.81,1623.13,357.68,649.83,879.38,-229.55
2012-01-13,2508.07,2214.56,293.51,1198.43,1375.69,-177.26
2012-01-12,2538.65,2031.85,506.8,944.07,1940.98,-996.91
2012-01-11,2631.16,2199.85,431.31,967.78,1149.96,-182.18
2012-01-10,2782.51,2458.19,324.32,1122.85,1237.96,-115.11
2012-01-09,1790.95,1827.41,-36.46,583.75,554.49,29.26
2012-01-06,1852.48,1842.04,10.44,618.95,817.83,-198.88
2012-01-05,2247.61,1866.19,381.42,795.65,1084.86,-289.21
2012-01-04,1836.86,1697.89,138.97,856.02,939.43,-83.41
2012-01-03,1356.89,1101.5,255.39,988.27,781.76,206.51
2012-01-02,458.53,552.4,-93.87,579.04,494.7,84.34
2011-12-30,969.1,1147.25,-178.15,853.68,587.08,266.6
2011-12-29,1504.5,2520.32,-1015.82,996.86,673.79,323.07
2011-12-28,1238.81,1157.37,81.44,532.14,628.63,-96.49
2011-12-27,1038.06,823.75,214.31,497.22,592.51,-95.29
2011-12-26,547.02,433.59,113.43,435.94,554.92,-118.98
2011-12-23,1281.1,1196.83,84.27,651.02,729.57,-78.55
2011-12-22,1852.18,2088.57,-236.39,1045.8,816.06,229.74
2011-12-21,2208.25,2352.48,-144.23,1019.65,1152.91,-133.26
2011-12-20,1976.14,2502.4,-526.26,1053.82,867.1,186.72
2011-12-19,2259.17,2709.54,-450.37,1138.83,1120.23,18.6
2011-12-16,2235.54,2455.79,-220.25,1159.08,823.78,335.3
2011-12-15,2991.84,3315.12,-323.28,986.71,938.62,48.09
2011-12-14,2246.43,2386.56,-140.13,1022.94,573.35,449.59
2011-12-13,1597.52,2158.32,-560.8,1251.49,769.56,481.93
2011-12-12,1522.08,1950.38,-428.3,1116.61,950.32,166.29
2011-12-09,1771.67,2020.24,-248.57,985.02,869.81,115.21
2011-12-08,2164.69,2138.97,25.72,845.47,1042.98,-197.51
2011-12-07,2789.71,2654.35,135.36,911.3,1101.41,-190.11
2011-12-05,1506.92,1360.19,146.73,650.91,613.24,37.67
2011-12-02,2588.37,1991.48,596.89,838.13,945.66,-107.53
2011-12-01,2422.63,1735.37,687.26,907.86,1620.94,-713.08
2011-11-30,6245.15,6211.03,34.12,1942.65,2136.47,-193.82
2011-11-29,1937.89,2258.76,-320.87,1172.69,811.46,361.23
2011-11-28,1723.62,2026.21,-302.59,1075.94,768.64,307.3
2011-11-25,1410.6,2215.6,-805,1763.47,726.92,1036.55
2011-11-24,2072.95,3709.03,-1636.08,1908.66,860.91,1047.75
2011-11-23,1776.24,2962.66,-1186.42,1794.71,868.55,926.16
2011-11-22,1764.71,2717.39,-952.68,1814.54,749.03,1065.51
2011-11-21,1886.49,2629.51,-743.02,1351.35,755.8,595.55
2011-11-18,1796.37,2667.99,-871.62,1375.06,994.67,380.39
2011-11-17,1943.27,2138.47,-195.2,1149.83,778.24,371.59
2011-11-16,1743.78,2232.67,-488.89,1374.11,1096.32,277.79
2011-11-15,1698.84,2108.61,-409.77,2108.61,783.26,1325.35
2011-11-14,2542.99,2221.37,321.62,862.44,871.74,-9.3
2011-11-11,3049.99,3133.25,-83.26,1045.76,1158.94,-113.18
2011-11-09,2280.59,1721.55,559.04,811.92,1343.78,-531.86
2011-11-08,1696.02,1239.74,456.28,369.26,746.73,-377.47
2011-11-04,2256.56,2127.94,128.62,938.47,867.98,70.49
2011-11-03,1884.03,1868.58,15.45,973.06,971.15,1.91
2011-11-02,1469.28,1477.06,-7.78,736.5,744.29,-7.79
2011-11-01,1914.74,1935.4,-20.66,666.56,1239.97,-573.41
2011-10-31,2587.45,2228.67,358.78,945.29,1221.65,-276.36
